Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2;;1000000
2793;1117,2;01/04/1970;3:14:38;1,5;22,4;0,0;20,9;;
2794;1117,6;01/04/1970;3:14:39;1,5;22,3;0,0;19,3;;
2795;1118;01/04/1970;3:14:39;1,5;22,4;0,0;21,1;;
2796;1118,4;01/04/1970;3:14:39;1,5;22,4;0,0;19,7;;
2797;1118,8;01/04/1970;3:14:40;1,5;22,4;0,0;20,1;;
2798;1119,2;01/04/1970;3:14:40;1,5;22,4;0,0;21,1;;
2799;1119,6;01/04/1970;3:14:41;1,5;22,5;0,0;19,3;;
2800;1120;01/04/1970;3:14:41;1,5;22,4;0,0;21,0;;
2801;1120,4;01/04/1970;3:14:41;1,5;22,4;0,0;19,9;;
2802;1120,8;01/04/1970;3:14:42;1,5;22,5;0,0;20,3;;
2803;1121,2;01/04/1970;3:14:42;1,5;22,4;0,0;21,3;;
2804;1121,6;01/04/1970;3:14:43;1,5;22,4;0,0;19,4;;
2805;1122;01/04/1970;3:14:43;1,5;22,5;0,0;21,3;;
2806;1122,4;01/04/1970;3:14:43;1,5;22,4;0,0;20,0;;
2807;1122,8;01/04/1970;3:14:44;1,5;22,4;0,0;19,9;;
2808;1123,2;01/04/1970;3:14:44;1,5;22,5;0,0;20,9;;
2809;1123,6;01/04/1970;3:14:45;1,5;22,3;0,0;18,9;;
2810;1124;01/04/1970;3:14:45;1,5;22,4;0,0;20,7;;
2811;1124,4;01/04/1970;3:14:45;1,5;22,5;0,0;19,6;;
2812;1124,8;01/04/1970;3:14:46;1,5;22,4;0,0;20,0;;
2813;1125,2;01/04/1970;3:14:46;1,5;22,5;0,0;21,0;;
2814;1125,6;01/04/1970;3:14:47;1,5;22,5;0,0;19,0;;
2815;1126;01/04/1970;3:14:47;1,5;22,4;0,0;20,6;;
2816;1126,4;01/04/1970;3:14:47;1,5;22,5;0,0;20,0;;
2817;1126,8;01/04/1970;3:14:48;1,5;22,5;0,0;20,1;;
2818;1127,2;01/04/1970;3:14:48;1,5;22,4;0,0;21,2;;
2819;1127,6;01/04/1970;3:14:49;1,5;22,4;0,0;19,3;;
2820;1128;01/04/1970;3:14:49;1,5;22,5;0,0;21,1;;
2821;1128,4;01/04/1970;3:14:49;1,5;22,4;0,0;20,0;;
2822;1128,8;01/04/1970;3:14:50;1,5;22,4;0,0;20,0;;
2823;1129,2;01/04/1970;3:14:50;1,5;22,5;0,0;21,1;;
2824;1129,6;01/04/1970;3:14:51;1,5;22,4;0,0;19,1;;
2825;1130;01/04/1970;3:14:51;1,5;22,4;0,0;20,8;;
2826;1130,4;01/04/1970;3:14:51;1,5;22,5;0,0;19,9;;
2827;1130,8;01/04/1970;3:14:52;1,5;22,4;0,0;19,9;;
2828;1131,2;01/04/1970;3:14:52;1,5;22,4;0,0;21,1;;
2829;1131,6;01/04/1970;3:14:53;1,5;22,5;0,0;18,9;;
2830;1132;01/04/1970;3:14:53;1,5;22,4;0,0;20,5;;
2831;1132,4;01/04/1970;3:14:53;1,5;22,4;0,0;20,0;;
2832;1132,8;01/04/1970;3:14:54;1,5;22,5;0,0;19,9;;
2833;1133,2;01/04/1970;3:14:54;1,5;22,5;0,0;21,1;;
2834;1133,6;01/04/1970;3:14:55;1,5;22,4;0,0;19,2;;
2835;1134;01/04/1970;3:14:55;1,5;22,5;0,0;20,9;;
2836;1134,4;01/04/1970;3:14:55;1,5;22,5;0,0;20,3;;
2837;1134,8;01/04/1970;3:14:56;1,5;22,4;0,0;20,1;;
2838;1135,2;01/04/1970;3:14:56;1,5;22,6;0,0;21,3;;
2839;1135,6;01/04/1970;3:14:57;1,5;22,5;0,0;19,2;;
2840;1136;01/04/1970;3:14:57;1,5;22,4;0,0;20,8;;
2841;1136,4;01/04/1970;3:14:57;1,5;22,5;0,0;20,1;;
2842;1136,8;01/04/1970;3:14:58;1,5;22,5;0,0;20,0;;
2843;1137,2;01/04/1970;3:14:58;1,5;22,4;0,0;21,2;;
2844;1137,6;01/04/1970;3:14:59;1,5;22,6;0,0;18,8;;
2845;1138;01/04/1970;3:14:59;1,5;22,6;0,0;20,6;;
2846;1138,4;01/04/1970;3:14:59;1,5;22,4;0,0;19,9;;
2847;1138,8;01/04/1970;3:15:00;1,5;22,5;0,0;19,3;;
2848;1139,2;01/04/1970;3:15:00;1,5;22,6;0,0;21,1;;
2849;1139,6;01/04/1970;3:15:01;1,5;22,4;0,0;19,0;;
2850;1140;01/04/1970;3:15:01;1,5;22,5;0,0;20,8;;
2851;1140,4;01/04/1970;3:15:01;1,5;22,5;0,0;20,2;;
2852;1140,8;01/04/1970;3:15:02;1,5;22,4;0,0;19,6;;
2853;1141,2;01/04/1970;3:15:02;1,5;22,4;0,0;21,0;;
2854;1141,6;01/04/1970;3:15:03;1,5;22,5;0,0;18,8;;
2855;1142;01/04/1970;3:15:03;1,5;22,4;0,0;20,4;;
2856;1142,4;01/04/1970;3:15:03;1,5;22,5;0,0;19,8;;
2857;1142,8;01/04/1970;3:15:04;1,5;22,5;0,0;19,6;;
2858;1143,2;01/04/1970;3:15:04;1,5;22,5;0,0;21,1;;
2859;1143,6;01/04/1970;3:15:05;1,5;22,4;0,0;19,1;;
2860;1144;01/04/1970;3:15:05;1,5;22,5;0,0;20,7;;
2861;1144,4;01/04/1970;3:15:05;1,5;22,5;0,0;20,3;;
2862;1144,8;01/04/1970;3:15:06;1,5;22,5;0,0;19,8;;
2863;1145,2;01/04/1970;3:15:06;1,5;22,5;0,0;21,2;;
2864;1145,6;01/04/1970;3:15:07;1,5;22,6;0,0;19,0;;
2865;1146;01/04/1970;3:15:07;1,5;22,5;0,0;20,6;;
2866;1146,4;01/04/1970;3:15:07;1,5;22,5;0,0;20,3;;
2867;1146,8;01/04/1970;3:15:08;1,5;22,6;0,0;19,9;;
2868;1147,2;01/04/1970;3:15:08;1,5;22,4;0,0;21,6;;
2869;1147,6;01/04/1970;3:15:09;1,5;22,6;0,0;19,3;;
2870;1148;01/04/1970;3:15:09;1,5;22,7;0,0;20,7;;
2871;1148,4;01/04/1970;3:15:09;1,5;22,5;0,0;20,6;;
2872;1148,8;01/04/1970;3:15:10;1,5;22,5;0,0;19,7;;
2873;1149,2;01/04/1970;3:15:10;1,5;22,6;0,0;21,4;;
2874;1149,6;01/04/1970;3:15:11;1,5;22,5;0,0;19,1;;
2875;1150;01/04/1970;3:15:11;1,5;22,6;0,0;20,6;;
2876;1150,4;01/04/1970;3:15:11;1,5;22,6;0,0;20,3;;
2877;1150,8;01/04/1970;3:15:12;1,5;22,4;0,0;19,4;;
2878;1151,2;01/04/1970;3:15:12;1,5;22,6;0,0;21,0;;
2879;1151,6;01/04/1970;3:15:13;1,5;22,6;0,0;19,3;;
2880;1152;01/04/1970;3:15:13;1,5;22,5;0,0;20,8;;
2881;1152,4;01/04/1970;3:15:13;1,5;22,5;0,0;20,7;;
2882;1152,8;01/04/1970;3:15:14;1,5;22,6;0,0;20,1;;
2883;1153,2;01/04/1970;3:15:14;1,5;22,5;0,0;21,6;;
2884;1153,6;01/04/1970;3:15:15;1,5;22,5;0,0;19,4;;
2885;1154;01/04/1970;3:15:15;1,5;22,6;0,0;20,8;;
2886;1154,4;01/04/1970;3:15:15;1,5;22,5;0,0;21,0;;
2887;1154,8;01/04/1970;3:15:16;1,5;22,5;0,0;19,8;;
2888;1155,2;01/04/1970;3:15:16;1,5;22,6;0,0;21,1;;
2889;1155,6;01/04/1970;3:15:17;1,5;22,5;0,0;18,9;;
2890;1156;01/04/1970;3:15:17;1,5;22,6;0,0;20,3;;
2891;1156,4;01/04/1970;3:15:17;1,5;22,6;0,0;20,5;;
2892;1156,8;01/04/1970;3:15:18;1,5;22,5;0,0;19,8;;
2893;1157,2;01/04/1970;3:15:18;1,5;22,5;0,0;21,3;;
2894;1157,6;01/04/1970;3:15:19;1,5;22,6;0,0;19,3;;
2895;1158;01/04/1970;3:15:19;1,5;22,5;0,0;20,3;;
2896;1158,4;01/04/1970;3:15:19;1,5;22,6;0,0;20,4;;
2897;1158,8;01/04/1970;3:15:20;1,5;22,6;0,0;19,6;;
2898;1159,2;01/04/1970;3:15:20;1,5;22,6;0,0;21,4;;
2899;1159,6;01/04/1970;3:15:21;1,5;22,6;0,0;19,3;;
2900;1160;01/04/1970;3:15:21;1,5;22,6;0,0;20,5;;
2901;1160,4;01/04/1970;3:15:21;1,5;22,6;0,0;20,7;;
2902;1160,8;01/04/1970;3:15:22;1,5;22,6;0,0;19,3;;
2903;1161,2;01/04/1970;3:15:22;1,5;22,7;0,0;21,2;;
2904;1161,6;01/04/1970;3:15:23;1,5;22,6;0,0;19,2;;
2905;1162;01/04/1970;3:15:23;1,5;22,6;0,0;20,5;;
2906;1162,4;01/04/1970;3:15:23;1,5;22,6;0,0;20,7;;
2907;1162,8;01/04/1970;3:15:24;1,5;22,6;0,0;19,3;;
2908;1163,2;01/04/1970;3:15:24;1,5;22,6;0,0;20,8;;
2909;1163,6;01/04/1970;3:15:25;1,5;22,7;0,0;18,9;;
2910;1164;01/04/1970;3:15:25;1,5;22,7;0,0;20,0;;
2911;1164,4;01/04/1970;3:15:25;1,5;22,6;0,0;20,4;;
2912;1164,8;01/04/1970;3:15:26;1,5;22,7;0,0;19,2;;
2913;1165,2;01/04/1970;3:15:26;1,5;22,7;0,0;21,2;;
2914;1165,6;01/04/1970;3:15:27;1,5;22,6;0,0;19,4;;
2915;1166;01/04/1970;3:15:27;1,5;22,7;0,0;20,3;;
2916;1166,4;01/04/1970;3:15:27;1,5;22,7;0,0;20,7;;
2917;1166,8;01/04/1970;3:15:28;1,5;22,6;0,0;19,3;;
2918;1167,2;01/04/1970;3:15:28;1,5;22,6;0,0;21,3;;
2919;1167,6;01/04/1970;3:15:29;1,5;22,7;0,0;19,5;;
2920;1168;01/04/1970;3:15:29;1,5;22,6;0,0;20,3;;
2921;1168,4;01/04/1970;3:15:29;1,5;22,6;0,0;20,6;;
2922;1168,8;01/04/1970;3:15:30;1,5;22,7;0,0;19,5;;
2923;1169,2;01/04/1970;3:15:30;1,5;22,6;0,0;21,1;;
2924;1169,6;01/04/1970;3:15:31;1,5;22,6;0,0;19,3;;
2925;1170;01/04/1970;3:15:31;1,5;22,8;0,0;20,0;;
2926;1170,4;01/04/1970;3:15:31;1,5;22,6;0,0;20,7;;
2927;1170,8;01/04/1970;3:15:32;1,5;22,7;0,0;19,2;;
2928;1171,2;01/04/1970;3:15:32;1,5;22,7;0,0;21,0;;
2929;1171,6;01/04/1970;3:15:33;1,5;22,6;0,0;19,4;;
2930;1172;01/04/1970;3:15:33;1,5;22,6;0,0;20,5;;
2931;1172,4;01/04/1970;3:15:33;1,5;22,8;0,0;21,0;;
2932;1172,8;01/04/1970;3:15:34;1,5;22,6;0,0;19,4;;
2933;1173,2;01/04/1970;3:15:34;1,5;22,7;0,0;21,1;;
2934;1173,6;01/04/1970;3:15:35;1,5;22,7;0,0;19,6;;
2935;1174;01/04/1970;3:15:35;1,5;22,6;0,0;20,5;;
2936;1174,4;01/04/1970;3:15:35;1,5;22,7;0,0;21,1;;
2937;1174,8;01/04/1970;3:15:36;1,5;22,7;0,0;19,3;;
2938;1175,2;01/04/1970;3:15:36;1,5;22,6;0,0;21,0;;
2939;1175,6;01/04/1970;3:15:37;1,5;22,6;0,0;19,5;;
2940;1176;01/04/1970;3:15:37;1,5;22,8;0,0;20,3;;
2941;1176,4;01/04/1970;3:15:37;1,5;22,6;0,0;20,9;;
2942;1176,8;01/04/1970;3:15:38;1,5;22,6;0,0;19,4;;
2943;1177,2;01/04/1970;3:15:38;1,5;22,8;0,0;21,2;;
2944;1177,6;01/04/1970;3:15:39;1,5;22,6;0,0;19,5;;
2945;1178;01/04/1970;3:15:39;1,5;22,7;0,0;20,1;;
2946;1178,4;01/04/1970;3:15:39;1,5;22,8;0,0;20,9;;
2947;1178,8;01/04/1970;3:15:40;1,5;22,7;0,0;19,5;;
2948;1179,2;01/04/1970;3:15:40;1,5;22,7;0,0;20,7;;
2949;1179,6;01/04/1970;3:15:41;1,5;22,7;0,0;19,3;;
2950;1180;01/04/1970;3:15:41;1,5;22,7;0,0;19,6;;
2951;1180,4;01/04/1970;3:15:41;1,5;22,7;0,0;20,4;;
2952;1180,8;01/04/1970;3:15:42;1,5;22,7;0,0;19,0;;
2953;1181,2;01/04/1970;3:15:42;1,5;22,7;0,0;20,9;;
2954;1181,6;01/04/1970;3:15:43;1,5;22,6;0,0;19,4;;
2955;1182;01/04/1970;3:15:43;1,5;22,7;0,0;20,0;;
2956;1182,4;01/04/1970;3:15:43;1,5;22,7;0,0;21,0;;
2957;1182,8;01/04/1970;3:15:44;1,5;22,6;0,0;19,2;;
2958;1183,2;01/04/1970;3:15:44;1,5;22,7;0,0;21,0;;
2959;1183,6;01/04/1970;3:15:45;1,5;22,8;0,0;20,0;;
2960;1184;01/04/1970;3:15:45;1,5;22,7;0,0;20,3;;
2961;1184,4;01/04/1970;3:15:45;1,5;22,8;0,0;21,1;;
2962;1184,8;01/04/1970;3:15:46;1,5;22,8;0,0;19,3;;
2963;1185,2;01/04/1970;3:15:46;1,5;22,7;0,0;21,1;;
2964;1185,6;01/04/1970;3:15:47;1,5;22,8;0,0;19,9;;
2965;1186;01/04/1970;3:15:47;1,5;22,8;0,0;20,1;;
2966;1186,4;01/04/1970;3:15:47;1,5;22,7;0,0;21,0;;
2967;1186,8;01/04/1970;3:15:48;1,5;22,8;0,0;19,0;;
2968;1187,2;01/04/1970;3:15:48;1,5;22,8;0,0;20,8;;
2969;1187,6;01/04/1970;3:15:49;1,5;22,7;0,0;19,5;;
2970;1188;01/04/1970;3:15:49;1,5;22,7;0,0;19,9;;
2971;1188,4;01/04/1970;3:15:49;1,5;22,8;0,0;20,9;;
2972;1188,8;01/04/1970;3:15:50;1,5;22,7;0,0;19,2;;
2973;1189,2;01/04/1970;3:15:50;1,5;22,8;0,0;21,2;;
2974;1189,6;01/04/1970;3:15:51;1,5;22,9;0,0;20,3;;
2975;1190;01/04/1970;3:15:51;1,5;22,7;0,0;20,5;;
2976;1190,4;01/04/1970;3:15:51;1,5;22,7;0,0;21,3;;
2977;1190,8;01/04/1970;3:15:52;1,5;22,8;0,0;19,7;;
2978;1191,2;01/04/1970;3:15:52;1,5;22,7;0,0;21,2;;
2979;1191,6;01/04/1970;3:15:53;1,5;22,7;0,0;19,9;;
2980;1192;01/04/1970;3:15:53;1,5;22,9;0,0;19,8;;
2981;1192,4;01/04/1970;3:15:53;1,5;22,7;0,0;20,9;;
2982;1192,8;01/04/1970;3:15:54;1,5;22,8;0,0;19,0;;
2983;1193,2;01/04/1970;3:15:54;1,5;22,9;0,0;20,9;;
2984;1193,6;01/04/1970;3:15:55;1,5;22,7;0,0;20,1;;
2985;1194;01/04/1970;3:15:55;1,5;22,8;0,0;19,9;;
2986;1194,4;01/04/1970;3:15:55;1,5;22,9;0,0;20,9;;
2987;1194,8;01/04/1970;3:15:56;1,5;22,7;0,0;19,1;;
2988;1195,2;01/04/1970;3:15:56;1,5;22,7;0,0;20,7;;
2989;1195,6;01/04/1970;3:15:57;1,5;22,8;0,0;19,9;;
2990;1196;01/04/1970;3:15:57;1,5;22,8;0,0;19,8;;
2991;1196,4;01/04/1970;3:15:57;1,5;22,8;0,0;21,1;;
2992;1196,8;01/04/1970;3:15:58;1,5;22,9;0,0;19,1;;
2993;1197,2;01/04/1970;3:15:58;1,5;22,8;0,0;20,9;;
2994;1197,6;01/04/1970;3:15:59;1,5;22,8;0,0;19,9;;
2995;1198;01/04/1970;3:15:59;1,5;22,9;0,0;20,0;;
2996;1198,4;01/04/1970;3:15:59;1,5;22,9;0,0;21,1;;
2997;1198,8;01/04/1970;3:16:00;1,5;22,8;0,0;19,2;;
2998;1199,2;01/04/1970;3:16:00;1,5;22,9;0,0;20,8;;
2999;1199,6;01/04/1970;3:16:01;1,5;22,8;0,0;20,0;;
3000;1200;01/04/1970;3:16:01;1,5;22,8;0,0;19,7;;
